observation_date,core_CPI_percent_change,core_CPI_annualised_percent_change,core_CPI_yearly_percent_change,core_CPI_annualised_quarterly_percent_change,10Y_Treasury_rate,log_industrial_production,PPI_commodity,3M_Treasury_rate,unemployment_rate
01/11/1957,,,,,3.72,3.04167,1.9544,3.31,5.1
01/12/1957,,,,,3.21,3.02222,1.94805,3.04,5.2
01/01/1958,,,,,3.09,3.00373,1.6129,2.44,5.8
01/02/1958,,,,,3.05,2.98217,1.6129,1.53,6.4
01/03/1958,,,,,2.98,2.96982,2.25806,1.3,6.7
01/04/1958,,,,,2.88,2.95314,1.60772,1.13,7.4
01/05/1958,,,,,2.92,2.9629,2.25806,0.91,7.4
01/06/1958,,,,,2.97,2.98895,1.60772,0.83,7.3
01/07/1958,,,,,3.2,3.00373,0.95847,0.91,7.5
01/08/1958,,,,,3.54,3.02353,0.63694,1.69,7.4
01/09/1958,,,,,3.76,3.03264,0.95847,2.44,7.1
01/10/1958,,,,,3.8,3.04423,0.96154,2.63,6.7
01/11/1958,,,,,3.74,3.07325,0.95847,2.67,6.2
01/12/1958,,,,,3.86,3.0745,0.63694,2.77,6.2
01/01/1959,,,,,4.02,3.0893,0.63492,2.82,6
01/02/1959,,,,,3.96,3.10869,0.63492,2.7,5.9
01/03/1959,,,,,3.99,3.12299,0,2.8,5.6
01/04/1959,,,,,4.12,3.14407,0.63291,2.95,5.2
01/05/1959,,,,,4.31,3.15902,0.31546,2.84,5.1
01/06/1959,,,,,4.34,3.16016,0.31646,3.21,5
01/07/1959,,,,,4.4,3.13592,0.31646,3.2,5.1
01/08/1959,,,,,4.43,3.10146,0,3.38,5.2
01/09/1959,,,,,4.68,3.10025,0.31646,4.04,5.5
01/10/1959,,,,,4.53,3.09296,0.31746,4.05,5.7
01/11/1959,,,,,4.53,3.09904,-0.31646,4.15,5.8
01/12/1959,,,,,4.69,3.15902,-0.31646,4.49,5.3
01/01/1960,,,,,4.72,3.18494,-0.31546,4.35,5.2
01/02/1960,,,,,4.49,3.176,-0.31546,3.96,4.8
01/03/1960,,,,,4.25,3.16698,0.31546,3.31,5.4
01/04/1960,,,,,4.28,3.15902,0,3.23,5.2
01/05/1960,,,,,4.35,3.15788,-0.31447,3.29,5.1
01/06/1960,,,,,4.15,3.14523,0,2.46,5.4
01/07/1960,,,,,3.9,3.14175,0,2.3,5.5
01/08/1960,,,,,3.8,3.14059,0,2.3,5.6
01/09/1960,,,,,3.8,3.13007,-0.31546,2.48,5.5
01/10/1960,,,,,3.89,3.12889,0.31646,2.3,6.1
01/11/1960,,,,,3.93,3.11467,0.63492,2.37,6.1
01/12/1960,,,,,3.84,3.0954,0.63492,2.25,6.6
01/01/1961,,,,,3.84,3.09661,0.63291,2.24,6.6
01/02/1961,,,,,3.78,3.0954,0.63291,2.42,6.9
01/03/1961,,,,,3.74,3.10146,0,2.39,6.9
01/04/1961,,,,,3.78,3.12181,-0.62893,2.29,7
01/05/1961,,,,,3.71,3.13709,-0.63091,2.29,7.1
01/06/1961,,,,,3.88,3.151,-1.26183,2.33,6.9
01/07/1961,,,,,3.92,3.16244,-0.63091,2.24,7
01/08/1961,,,,,4.04,3.1715,-0.31646,2.39,6.6
01/09/1961,,,,,3.98,3.17037,-0.31646,2.28,6.7
01/10/1961,,,,,3.92,3.18938,-0.63091,2.3,6.5
01/11/1961,,,,,3.94,3.20476,-0.63091,2.48,6.1
01/12/1961,,,,,4.06,3.21345,-0.31546,2.6,6
01/01/1962,,,,,4.08,3.20476,-0.31447,2.72,5.8
01/02/1962,,,,,4.04,3.22099,-0.31447,2.73,5.5
01/03/1962,,,,,3.93,3.22634,-0.31447,2.72,5.6
01/04/1962,,,,,3.84,3.22847,0,2.73,5.6
01/05/1962,,,,,3.87,3.2274,0,2.69,5.5
01/06/1962,,,,,3.91,3.22527,0.63898,2.73,5.5
01/07/1962,,,,,4.01,3.23484,0.31746,2.92,5.4
01/08/1962,,,,,3.98,3.2359,0.31746,2.82,5.7
01/09/1962,,,,,3.98,3.24222,1.26984,2.78,5.6
01/10/1962,,,,,3.93,3.24327,0.63492,2.74,5.4
01/11/1962,,,,,3.92,3.24746,0.63492,2.83,5.7
01/12/1962,,,,,3.86,3.24746,0,2.87,5.5
01/01/1963,,,,,3.83,3.25474,-0.31546,2.91,5.7
01/02/1963,,,,,3.92,3.2661,-0.63091,2.92,5.9
01/03/1963,,,,,3.93,3.27223,-0.63091,2.89,5.7
01/04/1963,,,,,3.97,3.28136,-0.63291,2.9,5.7
01/05/1963,,,,,3.93,3.29341,0,2.93,5.9
01/06/1963,,,,,3.99,3.2964,0.31746,2.99,5.6
01/07/1963,,,,,4.02,3.29241,0.31646,3.18,5.6
01/08/1963,,,,,4,3.29441,0,3.32,5.4
01/09/1963,,,,,4.08,3.30433,-0.94044,3.38,5.5
01/10/1963,,,,,4.11,3.31121,-0.31546,3.45,5.5
01/11/1963,,,,,4.12,3.3161,0,3.52,5.7
01/12/1963,,,,,4.13,3.31415,0,3.52,5.5
01/01/1964,,,,,4.17,3.32291,0.63291,3.52,5.6
01/02/1964,,,,,4.15,3.32967,0.31746,3.53,5.4
01/03/1964,,,,,4.22,3.32967,0.31746,3.54,5.4
01/04/1964,,,,,4.23,3.3459,0.63694,3.47,5.3
01/05/1964,,,,,4.2,3.35157,0,3.48,5.1
01/06/1964,,,,,4.17,3.35439,-0.31646,3.48,5.2
01/07/1964,,,,,4.19,3.36094,-0.31546,3.46,4.9
01/08/1964,,,,,4.19,3.36744,0,3.5,5
01/09/1964,,,,,4.2,3.37115,0.31646,3.53,5.1
01/10/1964,,,,,4.19,3.3572,0.31646,3.57,5.1
01/11/1964,,,,,4.15,3.38763,0,3.64,4.8
01/12/1964,,,,,4.18,3.39937,0.31646,3.84,5
01/01/1965,,,,,4.19,3.41008,0,3.81,4.9
01/02/1965,,,,,4.21,3.41628,0.94937,3.93,5.1
01/03/1965,,,,,4.21,3.42943,0.94937,3.93,4.7
01/04/1965,,,,,4.2,3.43378,1.26582,3.93,4.8
01/05/1965,,,,,4.21,3.44155,1.90476,3.89,4.6
01/06/1965,,,,,4.21,3.44927,2.85714,3.8,4.6
01/07/1965,,,,,4.2,3.45862,2.53165,3.84,4.4
01/08/1965,,,,,4.25,3.46284,2.53165,3.84,4.4
01/09/1965,,,,,4.29,3.46536,2.2082,3.92,4.3
01/10/1965,,,,,4.35,3.4754,2.52366,4.03,4.2
01/11/1965,,,,,4.45,3.47955,2.83912,4.09,4.1
01/12/1965,,,,,4.62,3.4919,3.47003,4.38,4
01/01/1966,,,,,4.61,3.50167,3.45912,4.59,4
01/02/1966,,,,,4.83,3.50813,4.07524,4.65,3.8
01/03/1966,,,,,4.87,3.52173,4.07524,4.59,3.8
01/04/1966,,,,,4.75,3.52332,3.75,4.62,3.8
01/05/1966,,,,,4.78,3.53279,3.42679,4.64,3.9
01/06/1966,,,,,4.81,3.53749,2.77778,4.5,3.8
01/07/1966,,,,,5.02,3.54295,3.39506,4.8,3.8
01/08/1966,,,,,5.22,3.54372,3.7037,4.96,3.8
01/09/1966,,,,,5.18,3.55301,3.7037,5.37,3.7
01/10/1966,,,,,5.01,3.55991,2.76923,5.35,3.7
01/11/1966,,,,,5.16,3.55301,2.14724,5.32,3.6
01/12/1966,,,,,4.84,3.55531,1.52439,4.96,3.8
01/01/1967,,,,,4.58,3.56002,1.51976,4.72,3.9
01/02/1967,0.2934041,3.5782254,,,4.63,3.54861,0.60241,4.56,3.8
01/03/1967,0.0323842,0.3893037,,,4.54,3.54296,0.3012,4.26,3.8
01/04/1967,0.2941261,3.5871731,,2.5071038,4.59,3.55235,-0.3012,3.84,3.8
01/05/1967,0.2845174,3.468146,,2.4707772,4.85,3.54358,0.3012,3.6,3.8
01/06/1967,0.2918565,3.5590481,,3.5381099,5.02,3.54346,0.6006,3.54,3.9
01/07/1967,0.333095,4.0711883,,3.6991214,5.16,3.54118,0,4.21,3.8
01/08/1967,0.2998727,3.6584191,,3.7626484,5.28,3.56016,-0.59524,4.27,3.8
01/09/1967,0.2183134,2.6514467,,3.4586299,5.3,3.55853,-0.59524,4.42,3.8
01/10/1967,0.3753968,4.598944,,3.6332183,5.48,3.56664,0,4.56,4
01/11/1967,0.3683094,4.5103512,,3.9163524,5.75,3.58084,0.3003,4.73,3.9
01/12/1967,0.311099,3.7977319,,4.3017248,5.7,3.59156,1.2012,4.97,3.8
01/01/1968,0.4903828,6.0459299,3.6518611,4.780482,5.53,3.59048,1.1976,5,3.7
01/02/1968,0.314651,3.8418454,3.6738194,4.5565927,5.56,3.59405,1.79641,4.98,3.8
01/03/1968,0.4842787,5.9686574,4.142164,5.2805014,5.74,3.59717,2.4024,5.17,3.7
01/04/1968,0.3072853,3.7503865,4.1558281,4.515295,5.64,3.59862,3.02115,5.38,3.5
01/05/1968,0.2194467,2.6653775,4.0882454,4.1190958,5.87,3.60977,2.7027,5.66,3.5
01/06/1968,0.7325006,9.1529254,4.5455693,5.1517174,5.72,3.61344,2.08955,5.52,3.7
01/07/1968,0.5322409,6.5772131,4.7530763,6.0981756,5.5,3.61191,2.38806,5.31,3.7
01/08/1968,0.4851757,5.9800096,4.9466066,7.2279241,5.42,3.61469,2.39521,5.09,3.5
01/09/1968,0.2198799,2.6707024,4.948247,5.0618271,5.46,3.61847,2.99401,5.19,3.4
01/10/1968,0.5995311,7.436408,5.1825923,5.3433979,5.58,3.62046,2.99401,5.35,3.4
01/11/1968,0.5751821,7.1247769,5.3993879,5.7213373,5.7,3.63331,3.29341,5.45,3.4
01/12/1968,0.6032401,7.4839493,5.7063478,7.3482598,6.03,3.63646,2.67062,5.96,3.4
01/01/1969,0.5282656,6.5266514,5.746197,7.0443971,6.04,3.64249,2.95858,6.14,3.4
01/02/1969,0.318217,3.886151,5.7499561,5.954608,6.19,3.64887,2.94118,6.12,3.4
01/03/1969,0.8407978,10.5694819,6.1251578,6.9589347,6.3,3.65668,3.22581,6.02,3.4
01/04/1969,0.6668906,8.3028416,6.5056204,7.550127,6.17,3.653,3.51906,6.11,3.4
01/05/1969,0.4782284,5.8921166,6.780634,8.2379567,6.32,3.64921,3.80117,6.04,3.4
01/06/1969,0.3507533,4.2911949,6.375966,6.1492772,6.57,3.65893,4.38596,6.44,3.5
01/07/1969,0.5448128,6.7372566,6.3892686,5.635308,6.72,3.6642,4.37318,7,3.5
01/08/1969,0.5092397,6.2849695,6.4147465,5.7657802,6.69,3.66649,4.38596,6.98,3.5
01/09/1969,0.6154409,7.6404779,6.8347583,6.8860846,7.16,3.66627,4.06977,7.09,3.7
01/10/1969,0.3409088,4.168488,6.5601063,6.0216625,7.1,3.66656,4.36047,7,3.7
01/11/1969,0.4593586,5.6537247,6.4373905,5.8113519,7.14,3.65709,4.63768,7.24,3.5
01/12/1969,0.5699442,7.0578483,6.4021638,5.6200968,7.65,3.6544,4.91329,7.82,3.5
01/01/1970,0.7079715,8.834398,6.59237,7.1740972,7.79,3.63571,4.88506,7.87,3.9
01/02/1970,0.7524923,9.4131632,7.0538059,8.4304902,7.24,3.63505,4.85714,7.13,4.2
01/03/1970,0.7836114,9.819382,6.9930961,9.3549004,7.07,3.63375,4.26136,6.63,4.4
01/04/1970,0.5019951,6.1930754,6.8178381,8.4629942,7.39,3.63118,4.24929,6.51,4.6
01/05/1970,0.6004157,7.4477444,6.9477347,7.8096159,7.91,3.63001,3.66197,6.84,4.8
01/06/1970,0.542395,6.7064611,7.1519748,6.7811858,7.84,3.62677,3.36134,6.68,4.9
01/07/1970,0.409599,5.0274425,7.0078757,6.3890514,7.46,3.62922,3.63128,6.45,5
01/08/1970,0.6097383,7.5672917,7.1148723,6.4284933,7.53,3.62744,3.36134,6.41,5.1
01/09/1970,0.583871,7.2358866,7.081263,6.6042184,7.39,3.62052,3.63128,6.12,5.4
01/10/1970,0.3187711,3.8930366,7.0576383,6.219016,7.33,3.60032,3.34262,5.91,5.5
01/11/1970,0.7127006,8.8957428,7.3276201,6.6544948,6.84,3.59424,2.77008,5.28,5.9
01/12/1970,0.5840571,7.238268,7.3426813,6.6552843,6.39,3.61695,2.20386,4.87,6.1
01/01/1971,0.4004105,4.9121683,7.014858,7.0028927,6.24,3.62461,2.19178,4.44,5.9
01/02/1971,0.1073393,1.2957033,6.329605,4.4533147,6.11,3.6227,2.7248,3.7,5.9
01/03/1971,-0.0011981,-0.0143761,5.5016085,2.0433755,5.7,3.62162,2.99728,3.38,6
01/04/1971,0.3158952,3.8573025,5.3062508,1.7002158,5.83,3.62722,2.98913,3.86,5.9
01/05/1971,0.3654359,4.4744519,5.0602792,2.7530922,6.39,3.63228,3.53261,4.14,5.9
01/06/1971,0.7136214,8.9076907,5.2391997,5.7227772,6.52,3.63646,3.52304,4.75,5.9
01/07/1971,0.3388466,4.1428007,5.1650442,5.819564,6.73,3.63356,3.2345,5.4,6
01/08/1971,0.3692056,4.5215495,4.9136208,5.835463,6.58,3.62774,4.33604,4.94,6.1
01/09/1971,0.3525912,4.3141181,4.6723853,4.3260412,6.14,3.64386,3.2345,4.69,6
01/10/1971,0.0352659,0.4240122,4.3765766,3.0691829,5.93,3.65132,3.2345,4.46,5.8
01/11/1971,0.3041411,3.7113678,3.9531539,2.8021838,5.81,3.65555,3.2345,4.22,6
01/12/1971,0.3171033,3.8723116,3.6772583,2.6568441,5.93,3.66703,4.04313,4.01,6
01/01/1972,0.4498201,5.5334067,3.7282805,4.3691241,5.95,3.6907,4.02145,3.38,5.8
01/02/1972,0.2166094,2.630505,3.841503,4.0052846,6.08,3.70078,3.97878,3.2,5.7
01/03/1972,0.2072067,2.5150143,4.0579163,3.5502853,6.07,3.70773,3.7037,3.73,5.8
01/04/1972,0.2324931,2.8258701,3.971403,2.6570496,6.19,3.7176,3.69393,3.71,5.7
01/05/1972,0.261626,3.1850842,3.8638634,2.8416251,6.13,3.71769,3.67454,3.69,5.7
01/06/1972,0.3497302,4.2784361,3.48859,3.427956,6.11,3.72032,3.9267,3.91,5.7
01/07/1972,0.3182442,3.8864891,3.4673409,3.78235,6.11,3.71938,4.43864,3.98,5.6
01/08/1972,0.2710244,3.301213,3.3661291,3.8212691,6.21,3.73302,4.15584,4.02,5.6
01/09/1972,0.1182262,1.4279758,3.1247262,2.8665283,6.55,3.74073,4.96084,4.66,5.5
01/10/1972,0.235497,2.862856,3.3311412,2.5275515,6.48,3.7535,4.69974,4.74,5.6
01/11/1972,0.2433698,2.9598474,3.2685359,2.4144906,6.28,3.76527,5.22193,4.78,5.3
01/12/1972,0.1998343,2.4245442,3.1478168,2.7488184,6.36,3.77647,6.47668,5.07,5.2
01/01/1973,0.1527841,1.8488939,2.8428027,2.4100903,6.46,3.7837,7.21649,5.41,4.9
01/02/1973,0.2539705,3.0905787,2.8811427,2.4534164,6.64,3.79796,8.16327,5.6,5
01/03/1973,0.2541846,3.0932206,2.9293741,2.6758879,6.71,3.79839,10.71429,6.09,4.9
01/04/1973,0.3321409,4.0593125,3.0317031,3.4133671,6.67,3.79702,10.94148,6.26,5
01/05/1973,0.4014821,4.9256061,3.1754232,4.0233531,6.85,3.80356,12.65823,6.36,4.9
01/06/1973,0.2751507,3.3522366,3.0987437,4.1103979,6.9,3.80485,14.60957,7.19,4.9
01/07/1973,0.2351241,2.8582634,3.0133197,3.7083006,7.13,3.80855,12.25,8.01,4.8
01/08/1973,0.5721816,7.086432,3.3227132,4.4153877,7.4,3.80715,18.45387,8.67,4.8
01/09/1973,0.7208333,9.0013107,3.9446079,6.2841374,7.09,3.81507,16.16915,8.29,4.8
01/10/1973,1.0268443,13.0424204,4.7652381,9.6821291,6.79,3.82311,15.46135,7.22,4.6
01/11/1973,0.3989099,4.8933532,4.9277945,8.928213,6.73,3.82766,15.38462,7.83,4.8
01/12/1973,0.5629649,6.968727,5.3080595,8.2468868,6.74,3.82483,15.32847,7.45,4.9
01/01/1974,0.664178,8.2678261,5.8457769,6.7008972,6.99,3.81817,17.78846,7.77,5.1
01/02/1974,0.6761822,8.4228594,6.2915381,7.8844952,6.96,3.81513,17.92453,7.12,5.2
01/03/1974,0.7490105,9.3677997,6.8161627,8.6850767,7.21,3.81507,16.58986,7.96,5.1
01/04/1974,0.6031831,7.4832186,7.1047212,8.4218961,7.51,3.81214,16.97248,8.33,5.1
01/05/1974,0.9860484,12.4958604,7.7283156,9.7628967,7.58,3.82009,16.40449,8.23,5.1
01/06/1974,1.1017646,14.0525048,8.6163693,11.3082473,7.54,3.81819,14.28571,7.9,5.4
01/07/1974,1.0754823,13.6972257,9.5269948,13.4132369,7.81,3.82021,20.26726,7.55,5.5
01/08/1974,1.1012869,14.0460388,10.103211,13.9318021,8.04,3.80955,17.68421,8.96,5.5
01/09/1974,1.1689859,14.965825,10.5931101,14.2351118,8.04,3.80972,19.70021,8.06,5.9
01/10/1974,0.9979392,12.6549167,10.5614681,13.8849596,7.9,3.80655,22.89417,7.46,6
01/11/1974,0.7841721,9.8267142,10.9857272,12.4628194,7.68,3.7731,23.44086,7.47,6.6
01/12/1974,1.0253564,13.0224444,11.4960429,11.825525,7.43,3.73649,20.88608,7.15,7.2
01/01/1975,0.7800458,9.772768,11.6243786,10.8636315,7.5,3.72253,17.14286,6.26,8.1
01/02/1975,0.8202699,10.2996846,11.7841354,11.0225489,7.39,3.69945,14.4,5.5,8.1
01/03/1975,0.5594287,6.9235988,11.5737885,8.9885358,7.73,3.68839,12.45059,5.49,8.6
01/04/1975,0.7154986,8.9320516,11.6983518,8.7095857,8.23,3.69031,12.7451,5.61,8.8
01/05/1975,0.2886101,3.5188292,10.9269313,6.4346086,8.06,3.68738,11.77606,5.23,9
01/06/1975,0.6515566,8.1050424,10.4329717,6.8251871,7.86,3.69369,11.53846,5.34,8.8
01/07/1975,0.4663363,5.7418196,9.7674314,5.7719946,8.06,3.70405,8.7037,6.13,8.6
01/08/1975,0.3213036,3.924514,8.9205899,5.9099861,8.4,3.71385,5.54562,6.44,8.4
01/09/1975,0.7972961,9.9984559,8.5204212,6.5247336,8.43,3.72671,6.26118,6.42,8.4
01/10/1975,0.615584,7.6423147,8.1095875,7.1591368,8.14,3.73104,5.09666,5.96,8.4
01/11/1975,0.768671,9.6241835,8.0929598,9.0833992,8.05,3.73241,3.65854,5.48,8.3
01/12/1975,0.6442476,8.0108765,7.6851891,8.4223868,8,3.74588,4.18848,5.44,8.2
01/01/1976,0.7855237,9.8443905,7.6910424,9.1567463,7.74,3.75906,4.3554,4.87,7.9
01/02/1976,0.5231426,6.4615266,7.3736663,8.0967627,7.79,3.76909,4.72028,4.88,7.7
01/03/1976,0.5230418,6.4602452,7.3348137,7.5769792,7.73,3.77111,5.44815,5,7.6
01/04/1976,0.2582001,3.1427823,6.8474602,5.3431574,7.56,3.77624,5.3913,4.86,7.7
01/05/1976,0.3997674,4.9041038,6.9658871,4.8269445,7.9,3.78035,5.00864,5.2,7.4
01/06/1976,0.5622869,6.9600732,6.871017,4.9907417,7.86,3.7814,5.51724,5.41,7.6
01/07/1976,0.6708738,8.3542776,7.0885938,6.7300575,7.83,3.78702,4.94037,5.23,7.8
01/08/1976,0.5685576,7.0401368,7.3525266,7.4495999,7.77,3.79383,4.0678,5.14,7.8
01/09/1976,0.5528503,6.8396923,7.0921835,7.4092741,7.59,3.79709,4.0404,5.08,7.6
01/10/1976,0.414705,5.0915505,6.8783739,6.3201779,7.41,3.79684,3.51171,4.92,7.7
01/11/1976,0.5177403,6.3928892,6.612229,6.1054464,7.29,3.8121,4.20168,4.75,7.8
01/12/1976,0.2519581,3.0657499,6.1966776,4.8411051,6.87,3.82278,4.69012,4.35,7.8
01/01/1977,0.6452837,8.0242208,6.0489082,5.8073987,7.21,3.81586,4.8414,4.62,7.5
01/02/1977,0.5263711,6.5025641,6.0523141,5.8437434,7.39,3.83159,6.01002,4.67,7.6
01/03/1977,0.5709793,7.0710714,6.1028884,7.1974492,7.46,3.84408,6.83333,4.6,7.4
01/04/1977,0.7096495,8.8561614,6.5806557,7.4719369,7.37,3.8538,7.09571,4.54,7.2
01/05/1977,0.5508519,6.814215,6.7410414,7.576664,7.46,3.86159,7.23684,4.96,7
01/06/1977,0.7310911,9.1345991,6.9202174,8.2633618,7.28,3.86925,6.20915,5.02,7.2
01/07/1977,0.6340907,7.8801451,6.8811508,7.9388229,7.33,3.8706,5.68182,5.19,6.9
01/08/1977,0.5229422,6.4589789,6.8326722,7.8190312,7.4,3.87153,5.86319,5.49,7
01/09/1977,0.5912682,7.3305613,6.8734894,7.2216303,7.34,3.87556,5.66343,5.81,6.8
01/10/1977,0.4867276,5.9996525,6.9501446,6.5949702,7.52,3.8771,5.97738,6.16,6.8
01/11/1977,0.5641265,6.9835559,6.9994991,6.7697658,7.58,3.87899,6.12903,6.1,6.8
01/12/1977,0.5934661,7.3587074,7.3639926,6.779098,7.69,3.88068,5.92,6.07,6.4
01/01/1978,0.6527785,8.1207912,7.3719877,7.4866447,7.96,3.866,6.36943,6.44,6.4
01/02/1978,0.4973923,6.1347283,7.3410355,7.2016165,8.03,3.87141,6.29921,6.45,6.3
01/03/1978,0.6577087,8.1843606,7.4336032,7.47573,8.04,3.89051,6.24025,6.29,6.3
01/04/1978,0.6910928,8.6157113,7.4138075,7.6394695,8.15,3.91017,6.31741,6.29,6.1
01/05/1978,0.7658607,9.5875018,7.6434914,8.7942777,8.35,3.91504,6.59509,6.41,6
01/06/1978,0.764473,9.5693931,7.6791641,9.2565907,8.46,3.92148,7.69231,6.73,5.9
01/07/1978,0.8524766,10.7232464,7.9128385,9.9587256,8.64,3.92073,8.14132,7.01,6.2
01/08/1978,0.7686362,9.6237288,8.1765946,9.9708409,8.41,3.92473,8.30769,7.08,5.9
01/09/1978,0.9628051,12.185544,8.5761482,10.8392112,8.42,3.92717,8.72894,7.85,6
01/10/1978,0.9127493,11.5199224,9.0364656,11.1044129,8.64,3.93481,9.45122,7.99,5.8
01/11/1978,0.7255833,9.063013,9.2115248,10.9146592,8.81,3.94247,9.57447,8.64,5.9
01/12/1978,0.4520679,5.5617488,9.0580126,8.6873105,9.01,3.94751,9.81873,9.08,6
01/01/1979,0.6643186,8.2696406,9.0705163,7.6209747,9.1,3.94207,10.47904,9.35,5.9
01/02/1979,0.9588654,12.1330242,9.5713563,8.6214516,9.1,3.94697,10.96296,9.32,5.9
01/03/1979,0.7530543,9.4204876,9.6751452,9.9291725,9.12,3.95005,11.3069,9.48,5.8
01/04/1979,0.9149295,11.5488394,9.9189535,11.0279733,9.18,3.93818,11.44928,9.46,5.8
01/05/1979,0.9156753,11.5587321,10.0823766,10.8381046,9.25,3.94697,11.51079,9.61,5.6
01/06/1979,0.9354583,11.8214486,10.2691732,11.6429353,8.91,3.94713,11.42857,9.06,5.7
01/07/1979,1.0675675,13.590434,10.5043474,12.3199274,8.95,3.94551,12.5,9.24,5.7
01/08/1979,1.1620379,14.8711149,10.9357574,13.4207643,9.03,3.93897,13.06818,9.52,6
01/09/1979,1.0064586,12.7690009,10.983723,13.7402319,9.33,3.9389,13.94366,10.26,5.9
01/10/1979,1.1614868,14.8636051,11.2572842,14.1636041,10.3,3.9458,14.3454,11.7,6
01/11/1979,1.3315306,17.2020558,11.9265883,14.9306338,10.65,3.94418,14.56311,11.79,5.9
01/12/1979,1.1768726,15.0734187,12.7341867,15.7082244,10.39,3.94487,14.71802,12.04,6
01/01/1980,1.3211162,17.0575917,13.4697357,16.4402895,10.8,3.95017,15.44715,12,6.3
01/02/1980,1.0743157,13.6814793,13.5994927,15.2625187,12.41,3.95054,16.02136,12.86,6.3
01/03/1980,1.4024308,18.1899071,14.3316674,16.2938007,12.75,3.94634,15.43536,15.2,6.3
01/04/1980,1.2887653,16.6098739,14.755205,16.1453457,11.47,3.92631,14.17425,13.2,6.9
01/05/1980,1.2323188,15.8324435,15.1152728,16.8733013,10.18,3.9015,13.93548,8.58,7.5
01/06/1980,1.5131902,19.7483986,15.7741667,17.3847698,9.78,3.88851,13.71795,7.07,7.6
01/07/1980,-0.3647664,-4.29044,14.1334102,9.9052446,10.25,3.88137,14.01515,8.06,7.8
01/08/1980,0.3953011,4.8481175,13.2683595,6.3151665,11.1,3.88456,14.94975,9.13,7.7
01/09/1980,0.8454033,10.6300956,13.0877526,3.5451468,11.51,3.90112,13.34981,10.27,7.5
01/10/1980,1.1582987,14.8201744,13.0841888,10.0231418,11.75,3.91374,13.03289,11.62,7.5
01/11/1980,1.1401414,14.573103,12.8706018,13.3247375,12.68,3.93027,12.83293,13.73,7.5
01/12/1980,1.0107256,12.8261817,12.685252,14.0696886,12.84,3.93685,12.47002,15.49,7.2
01/01/1981,0.7212459,9.0066702,12.0181006,12.1110827,12.57,3.93051,11.73709,15.02,7.5
01/02/1981,0.3625522,4.438437,11.2292712,8.7028947,13.19,3.92639,10.58688,14.79,7.4
01/03/1981,0.5728912,7.0954996,10.3193415,6.8304078,13.12,3.93145,10.85714,13.36,7.4
01/04/1981,0.7298514,9.1184829,9.7105966,6.8669221,13.68,3.92723,11.61731,13.69,7.2
01/05/1981,1.1331853,14.4785798,9.6031606,10.187228,14.1,3.93291,11.32503,16.3,7.5
01/06/1981,1.1510569,14.7215752,9.2121676,12.7429042,13.47,3.93811,11.04848,14.73,7.5
01/07/1981,1.4836286,19.3306069,11.2382303,16.1556648,14.28,3.9446,9.63455,14.95,7.2
01/08/1981,0.9192275,11.6058629,11.8187421,15.1758219,14.94,3.94333,8.19672,15.51,7.4
01/09/1981,1.2153679,15.5999096,12.2289637,15.4690123,15.32,3.93853,7.74264,14.7,7.6
01/10/1981,0.2905523,3.5428879,11.2662519,10.1340456,15.15,3.93077,6.57328,13.54,7.9
01/11/1981,0.4654723,5.7309089,10.5240353,8.1666164,13.39,3.91909,6.00858,10.86,8.3
01/12/1981,0.4000008,4.9070306,9.8557917,4.7230489,13.72,3.90819,5.33049,10.85,8.5
01/01/1982,0.3673894,4.4988561,9.4698434,5.0443502,14.59,3.88748,4.72689,12.28,8.6
01/02/1982,0.4267145,5.2424763,9.539828,4.8823468,14.43,3.90769,3.85016,13.48,8.9
01/03/1982,-0.0233466,-0.2797992,8.8904305,3.1245136,13.86,3.90092,2.68041,12.68,9
01/04/1982,0.9062546,11.4338247,9.0811249,5.3570851,13.87,3.89164,1.63265,12.7,9.3
01/05/1982,1.1070587,14.1241922,9.052945,8.2412085,13.62,3.885,1.52594,12.09,9.4
